Original,First difference,Square root,Log
1065.0,0.0,10.770329614269007,4.7535901911063645
1064.0,-1.0,10.723805294763608,4.74493212836325
1059.0,-5.0,10.488088481701515,4.700480365792417
1055.0,-4.0,10.295630140987,4.663439094112067
1055.0,0.0,10.295630140987,4.663439094112067
1057.0,2.0,10.392304845413264,4.68213122712422
1060.0,3.0,10.535653752852738,4.709530201312334
1063.0,3.0,10.677078252031311,4.736198448394496
1066.0,3.0,10.816653826391969,4.762173934797756
1062.0,-4.0,10.63014581273465,4.727387818712341
1058.0,-4.0,10.44030650891055,4.6913478822291435
1055.0,-3.0,10.295630140987,4.663439094112067
1047.0,-8.0,9.899494936611665,4.584967478670572
1043.0,-4.0,9.695359714832659,4.543294782270004
1035.0,-8.0,9.273618495495704,4.454347296253507
1031.0,-4.0,9.055385138137417,4.406719247264253
1027.0,-4.0,8.831760866327848,4.356708826689592
1027.0,0.0,8.831760866327848,4.356708826689592
1025.0,-2.0,8.717797887081348,4.330733340286331
1023.0,-2.0,8.602325267042627,4.30406509320417
1024.0,1.0,8.660254037844387,4.31748811353631
1019.0,-5.0,8.366600265340756,4.248495242049359
1017.0,-2.0,8.246211251235321,4.219507705176107
1016.0,-1.0,8.18535277187245,4.204692619390966
1016.0,0.0,8.18535277187245,4.204692619390966
1014.0,-2.0,8.06225774829855,4.174387269895637
1011.0,-3.0,7.874007874011811,4.127134385045092
1008.0,-3.0,7.681145747868608,4.07753744390572
1006.0,-2.0,7.54983443527075,4.04305126783455
1008.0,2.0,7.681145747868608,4.07753744390572
1009.0,1.0,7.745966692414834,4.0943445622221
1008.0,-1.0,7.681145747868608,4.07753744390572
1011.0,3.0,7.874007874011811,4.127134385045092
1012.0,1.0,7.937253933193772,4.143134726391533
1010.0,-2.0,7.810249675906654,4.110873864173311
1010.0,0.0,7.810249675906654,4.110873864173311
1010.0,0.0,7.810249675906654,4.110873864173311
1009.0,-1.0,7.745966692414834,4.0943445622221
1003.0,-6.0,7.3484692283495345,3.9889840465642745
1002.0,-1.0,7.280109889280518,3.970291913552122
1002.0,0.0,7.280109889280518,3.970291913552122
1009.0,7.0,7.745966692414834,4.0943445622221
1025.0,16.0,8.717797887081348,4.330733340286331
1047.0,22.0,9.899494936611665,4.584967478670572
1075.0,28.0,11.224972160321824,4.836281906951478
1111.0,36.0,12.727922061357855,5.087596335232384
1155.0,44.0,14.352700094407323,5.327876168789581
1205.0,50.0,16.0,5.545177444479562
1259.0,54.0,17.60681686165901,5.736572297479192
1312.0,53.0,19.05255888325765,5.8944028342648505
1353.0,41.0,20.09975124224178,6.0014148779611505
1373.0,20.0,20.591260281974,6.049733455231958
1362.0,-11.0,20.322401432901575,6.023447592961033
1328.0,-34.0,19.467922333931785,5.937536205082426
1273.0,-55.0,18.0,5.780743515792329
1207.0,-66.0,16.06237840420901,5.552959584921617
1139.0,-68.0,13.784048752090222,5.247024072160486
1078.0,-61.0,11.357816691600547,4.859812404361672
1033.0,-45.0,9.16515138991168,4.430816798843313
1006.0,-27.0,7.54983443527075,4.04305126783455
994.0,-12.0,6.708203932499369,3.8066624897703196
993.0,-1.0,6.6332495807108,3.784189633918261
1000.0,7.0,7.14142842854285,3.9318256327243257
1005.0,5.0,7.483314773547883,4.02535169073515
1008.0,3.0,7.681145747868608,4.07753744390572
1007.0,-1.0,7.615773105863909,4.060443010546419
1004.0,-3.0,7.416198487095663,4.007333185232471
1000.0,-4.0,7.14142842854285,3.9318256327243257
996.0,-4.0,6.855654600401044,3.8501476017100584
992.0,-4.0,6.557438524302,3.7612001156935624
990.0,-2.0,6.4031242374328485,3.713572066704308
988.0,-2.0,6.244997998398398,3.6635616461296463
989.0,1.0,6.324555320336759,3.6888794541139363
991.0,2.0,6.48074069840786,3.7376696182833684
991.0,0.0,6.48074069840786,3.7376696182833684
987.0,-4.0,6.164414002968976,3.6375861597263857
988.0,1.0,6.244997998398398,3.6635616461296463
989.0,1.0,6.324555320336759,3.6888794541139363
989.0,0.0,6.324555320336759,3.6888794541139363
990.0,1.0,6.4031242374328485,3.713572066704308
991.0,1.0,6.48074069840786,3.7376696182833684
989.0,-2.0,6.324555320336759,3.6888794541139363
989.0,0.0,6.324555320336759,3.6888794541139363
987.0,-2.0,6.164414002968976,3.6375861597263857
987.0,0.0,6.164414002968976,3.6375861597263857
987.0,0.0,6.164414002968976,3.6375861597263857
988.0,1.0,6.244997998398398,3.6635616461296463
988.0,0.0,6.244997998398398,3.6635616461296463
989.0,1.0,6.324555320336759,3.6888794541139363
992.0,3.0,6.557438524302,3.7612001156935624
993.0,1.0,6.6332495807108,3.784189633918261
992.0,-1.0,6.557438524302,3.7612001156935624
995.0,3.0,6.782329983125268,3.828641396489095
994.0,-1.0,6.708203932499369,3.8066624897703196
991.0,-3.0,6.48074069840786,3.7376696182833684
992.0,1.0,6.557438524302,3.7612001156935624
993.0,1.0,6.6332495807108,3.784189633918261
989.0,-4.0,6.324555320336759,3.6888794541139363
989.0,0.0,6.324555320336759,3.6888794541139363
991.0,2.0,6.48074069840786,3.7376696182833684
991.0,0.0,6.48074069840786,3.7376696182833684
992.0,1.0,6.557438524302,3.7612001156935624
995.0,3.0,6.782329983125268,3.828641396489095
999.0,4.0,7.0710678118654755,3.912023005428146
999.0,0.0,7.0710678118654755,3.912023005428146
999.0,0.0,7.0710678118654755,3.912023005428146
996.0,-3.0,6.855654600401044,3.8501476017100584
997.0,1.0,6.928203230275509,3.871201010907891
997.0,0.0,6.928203230275509,3.871201010907891
997.0,0.0,6.928203230275509,3.871201010907891
996.0,-1.0,6.855654600401044,3.8501476017100584
996.0,0.0,6.855654600401044,3.8501476017100584
999.0,3.0,7.0710678118654755,3.912023005428146
1002.0,3.0,7.280109889280518,3.970291913552122
1001.0,-1.0,7.211102550927978,3.9512437185814275
1004.0,3.0,7.416198487095663,4.007333185232471
1005.0,1.0,7.483314773547883,4.02535169073515
1005.0,0.0,7.483314773547883,4.02535169073515
1004.0,-1.0,7.416198487095663,4.007333185232471
1006.0,2.0,7.54983443527075,4.04305126783455
1005.0,-1.0,7.483314773547883,4.02535169073515
1006.0,1.0,7.54983443527075,4.04305126783455
1005.0,-1.0,7.483314773547883,4.02535169073515
1004.0,-1.0,7.416198487095663,4.007333185232471
1005.0,1.0,7.483314773547883,4.02535169073515
1008.0,3.0,7.681145747868608,4.07753744390572
1013.0,5.0,8.0,4.1588830833596715
1016.0,3.0,8.18535277187245,4.204692619390966
1018.0,2.0,8.306623862918075,4.23410650459726
1019.0,1.0,8.366600265340756,4.248495242049359
1019.0,0.0,8.366600265340756,4.248495242049359
1017.0,-2.0,8.246211251235321,4.219507705176107
1016.0,-1.0,8.18535277187245,4.204692619390966
1014.0,-2.0,8.06225774829855,4.174387269895637
1013.0,-1.0,8.0,4.1588830833596715
1010.0,-3.0,7.810249675906654,4.110873864173311
1011.0,1.0,7.874007874011811,4.127134385045092
1014.0,3.0,8.06225774829855,4.174387269895637
1016.0,2.0,8.18535277187245,4.204692619390966
1019.0,3.0,8.366600265340756,4.248495242049359
1019.0,0.0,8.366600265340756,4.248495242049359
1023.0,4.0,8.602325267042627,4.30406509320417
1020.0,-3.0,8.426149773176359,4.2626798770413155
1022.0,2.0,8.54400374531753,4.290459441148391
1021.0,-1.0,8.48528137423857,4.276666119016055
1021.0,0.0,8.48528137423857,4.276666119016055
1020.0,-1.0,8.426149773176359,4.2626798770413155
1021.0,1.0,8.48528137423857,4.276666119016055
1021.0,0.0,8.48528137423857,4.276666119016055
1024.0,3.0,8.660254037844387,4.31748811353631
1027.0,3.0,8.831760866327848,4.356708826689592
1027.0,0.0,8.831760866327848,4.356708826689592
1030.0,3.0,9.0,4.394449154672439
1030.0,0.0,9.0,4.394449154672439
1029.0,-1.0,8.94427190999916,4.382026634673881
1027.0,-2.0,8.831760866327848,4.356708826689592
1025.0,-2.0,8.717797887081348,4.330733340286331
1023.0,-2.0,8.602325267042627,4.30406509320417
1020.0,-3.0,8.426149773176359,4.2626798770413155
1018.0,-2.0,8.306623862918075,4.23410650459726
1018.0,0.0,8.306623862918075,4.23410650459726
1020.0,2.0,8.426149773176359,4.2626798770413155
1019.0,-1.0,8.366600265340756,4.248495242049359
1021.0,2.0,8.48528137423857,4.276666119016055
1020.0,-1.0,8.426149773176359,4.2626798770413155
1021.0,1.0,8.48528137423857,4.276666119016055
1021.0,0.0,8.48528137423857,4.276666119016055
1020.0,-1.0,8.426149773176359,4.2626798770413155
1017.0,-3.0,8.246211251235321,4.219507705176107
1015.0,-2.0,8.12403840463596,4.189654742026425
1015.0,0.0,8.12403840463596,4.189654742026425
1012.0,-3.0,7.937253933193772,4.143134726391533
1011.0,-1.0,7.874007874011811,4.127134385045092
1012.0,1.0,7.937253933193772,4.143134726391533
1012.0,0.0,7.937253933193772,4.143134726391533
1015.0,3.0,8.12403840463596,4.189654742026425
1018.0,3.0,8.306623862918075,4.23410650459726
1020.0,2.0,8.426149773176359,4.2626798770413155
1022.0,2.0,8.54400374531753,4.290459441148391
1021.0,-1.0,8.48528137423857,4.276666119016055
1018.0,-3.0,8.306623862918075,4.23410650459726
1017.0,-1.0,8.246211251235321,4.219507705176107
1014.0,-3.0,8.06225774829855,4.174387269895637
1014.0,0.0,8.06225774829855,4.174387269895637
1013.0,-1.0,8.0,4.1588830833596715
1015.0,2.0,8.12403840463596,4.189654742026425
1016.0,1.0,8.18535277187245,4.204692619390966
1018.0,2.0,8.306623862918075,4.23410650459726
1020.0,2.0,8.426149773176359,4.2626798770413155
1021.0,1.0,8.48528137423857,4.276666119016055
1021.0,0.0,8.48528137423857,4.276666119016055
1021.0,0.0,8.48528137423857,4.276666119016055
1020.0,-1.0,8.426149773176359,4.2626798770413155
1017.0,-3.0,8.246211251235321,4.219507705176107
1016.0,-1.0,8.18535277187245,4.204692619390966
1015.0,-1.0,8.12403840463596,4.189654742026425
1015.0,0.0,8.12403840463596,4.189654742026425
1017.0,2.0,8.246211251235321,4.219507705176107
1018.0,1.0,8.306623862918075,4.23410650459726
1020.0,2.0,8.426149773176359,4.2626798770413155
1023.0,3.0,8.602325267042627,4.30406509320417
1025.0,2.0,8.717797887081348,4.330733340286331
1023.0,-2.0,8.602325267042627,4.30406509320417
1024.0,1.0,8.660254037844387,4.31748811353631
1021.0,-3.0,8.48528137423857,4.276666119016055
1018.0,-3.0,8.306623862918075,4.23410650459726
1017.0,-1.0,8.246211251235321,4.219507705176107
1017.0,0.0,8.246211251235321,4.219507705176107
1018.0,1.0,8.306623862918075,4.23410650459726
1014.0,-4.0,8.06225774829855,4.174387269895637
1015.0,1.0,8.12403840463596,4.189654742026425
1013.0,-2.0,8.0,4.1588830833596715
1016.0,3.0,8.18535277187245,4.204692619390966
1017.0,1.0,8.246211251235321,4.219507705176107
1018.0,1.0,8.306623862918075,4.23410650459726
1018.0,0.0,8.306623862918075,4.23410650459726
1019.0,1.0,8.366600265340756,4.248495242049359
1018.0,-1.0,8.306623862918075,4.23410650459726
1017.0,-1.0,8.246211251235321,4.219507705176107
1017.0,0.0,8.246211251235321,4.219507705176107
1018.0,1.0,8.306623862918075,4.23410650459726
1021.0,3.0,8.48528137423857,4.276666119016055
1021.0,0.0,8.48528137423857,4.276666119016055
1023.0,2.0,8.602325267042627,4.30406509320417
1028.0,5.0,8.888194417315589,4.3694478524670215
1032.0,4.0,9.1104335791443,4.418840607796598
1033.0,1.0,9.16515138991168,4.430816798843313
1034.0,1.0,9.219544457292887,4.442651256490317
1033.0,-1.0,9.16515138991168,4.430816798843313
1033.0,0.0,9.16515138991168,4.430816798843313
1034.0,1.0,9.219544457292887,4.442651256490317
1037.0,3.0,9.38083151964686,4.477336814478207
1041.0,4.0,9.591663046625438,4.5217885770490405
1043.0,2.0,9.695359714832659,4.543294782270004
1045.0,2.0,9.797958971132712,4.564348191467836
1049.0,4.0,10.0,4.605170185988092
1050.0,1.0,10.04987562112089,4.61512051684126
1053.0,3.0,10.198039027185569,4.6443908991413725
1049.0,-4.0,10.0,4.605170185988092
1046.0,-3.0,9.848857801796104,4.574710978503383
1048.0,2.0,9.9498743710662,4.59511985013459
1047.0,-1.0,9.899494936611665,4.584967478670572
1048.0,1.0,9.9498743710662,4.59511985013459
1048.0,0.0,9.9498743710662,4.59511985013459
1045.0,-3.0,9.797958971132712,4.564348191467836
1042.0,-3.0,9.643650760992955,4.532599493153256
1038.0,-4.0,9.433981132056603,4.48863636973214
1031.0,-7.0,9.055385138137417,4.406719247264253
1029.0,-2.0,8.94427190999916,4.382026634673881
1024.0,-5.0,8.660254037844387,4.31748811353631
1022.0,-2.0,8.54400374531753,4.290459441148391
1020.0,-2.0,8.426149773176359,4.2626798770413155
1016.0,-4.0,8.18535277187245,4.204692619390966
1012.0,-4.0,7.937253933193772,4.143134726391533
1009.0,-3.0,7.745966692414834,4.0943445622221
1006.0,-3.0,7.54983443527075,4.04305126783455
1006.0,0.0,7.54983443527075,4.04305126783455
1005.0,-1.0,7.483314773547883,4.02535169073515
1004.0,-1.0,7.416198487095663,4.007333185232471
1003.0,-1.0,7.3484692283495345,3.9889840465642745
1004.0,1.0,7.416198487095663,4.007333185232471
1004.0,0.0,7.416198487095663,4.007333185232471
1004.0,0.0,7.416198487095663,4.007333185232471
1004.0,0.0,7.416198487095663,4.007333185232471
1001.0,-3.0,7.211102550927978,3.9512437185814275
1000.0,-1.0,7.14142842854285,3.9318256327243257
998.0,-2.0,7.0,3.8918202981106265
998.0,0.0,7.0,3.8918202981106265
999.0,1.0,7.0710678118654755,3.912023005428146
1001.0,2.0,7.211102550927978,3.9512437185814275
1003.0,2.0,7.3484692283495345,3.9889840465642745
1002.0,-1.0,7.280109889280518,3.970291913552122
1002.0,0.0,7.280109889280518,3.970291913552122
998.0,-4.0,7.0,3.8918202981106265
995.0,-3.0,6.782329983125268,3.828641396489095
998.0,3.0,7.0,3.8918202981106265
1004.0,6.0,7.416198487095663,4.007333185232471
1016.0,12.0,8.18535277187245,4.204692619390966
1035.0,19.0,9.273618495495704,4.454347296253507
1060.0,25.0,10.535653752852738,4.709530201312334
1096.0,36.0,12.12435565298214,4.990432586778736
1139.0,43.0,13.784048752090222,5.247024072160486
1191.0,52.0,15.556349186104045,5.488937726156687
1247.0,56.0,17.26267650163207,5.697093486505405
1299.0,52.0,18.708286933869708,5.857933154483459
1341.0,42.0,19.79898987322333,5.971261839790462
1362.0,21.0,20.322401432901575,6.023447592961033
1360.0,-2.0,20.273134932713294,6.018593214496234
1329.0,-31.0,19.493588689617926,5.940171252720432
1275.0,-54.0,18.05547008526779,5.786897381366708
1214.0,-61.0,16.278820596099706,5.579729825986222
1150.0,-64.0,14.177446878757825,5.303304908059076
1088.0,-62.0,11.789826122551595,4.9344739331306915
1041.0,-47.0,9.591663046625438,4.5217885770490405
1012.0,-29.0,7.937253933193772,4.143134726391533
997.0,-15.0,6.928203230275509,3.871201010907891
993.0,-4.0,6.6332495807108,3.784189633918261
995.0,2.0,6.782329983125268,3.828641396489095
1002.0,7.0,7.280109889280518,3.970291913552122
1007.0,5.0,7.615773105863909,4.060443010546419
1011.0,4.0,7.874007874011811,4.127134385045092
1007.0,-4.0,7.615773105863909,4.060443010546419
999.0,-8.0,7.0710678118654755,3.912023005428146
991.0,-8.0,6.48074069840786,3.7376696182833684
989.0,-2.0,6.324555320336759,3.6888794541139363
985.0,-4.0,6.0,3.58351893845611
983.0,-2.0,5.830951894845301,3.5263605246161616
985.0,2.0,6.0,3.58351893845611
987.0,2.0,6.164414002968976,3.6375861597263857
988.0,1.0,6.244997998398398,3.6635616461296463
985.0,-3.0,6.0,3.58351893845611
988.0,3.0,6.244997998398398,3.6635616461296463
989.0,1.0,6.324555320336759,3.6888794541139363
987.0,-2.0,6.164414002968976,3.6375861597263857
985.0,-2.0,6.0,3.58351893845611
984.0,-1.0,5.916079783099616,3.5553480614894135
983.0,-1.0,5.830951894845301,3.5263605246161616
983.0,0.0,5.830951894845301,3.5263605246161616
984.0,1.0,5.916079783099616,3.5553480614894135
985.0,1.0,6.0,3.58351893845611
988.0,3.0,6.244997998398398,3.6635616461296463
986.0,-2.0,6.082762530298219,3.6109179126442243
987.0,1.0,6.164414002968976,3.6375861597263857
988.0,1.0,6.244997998398398,3.6635616461296463
988.0,0.0,6.244997998398398,3.6635616461296463
988.0,0.0,6.244997998398398,3.6635616461296463
988.0,0.0,6.244997998398398,3.6635616461296463
987.0,-1.0,6.164414002968976,3.6375861597263857
987.0,0.0,6.164414002968976,3.6375861597263857
986.0,-1.0,6.082762530298219,3.6109179126442243
984.0,-2.0,5.916079783099616,3.5553480614894135
988.0,4.0,6.244997998398398,3.6635616461296463
988.0,0.0,6.244997998398398,3.6635616461296463
988.0,0.0,6.244997998398398,3.6635616461296463
989.0,1.0,6.324555320336759,3.6888794541139363
990.0,1.0,6.4031242374328485,3.713572066704308
988.0,-2.0,6.244997998398398,3.6635616461296463
989.0,1.0,6.324555320336759,3.6888794541139363
990.0,1.0,6.4031242374328485,3.713572066704308
990.0,0.0,6.4031242374328485,3.713572066704308
990.0,0.0,6.4031242374328485,3.713572066704308
989.0,-1.0,6.324555320336759,3.6888794541139363
990.0,1.0,6.4031242374328485,3.713572066704308
995.0,5.0,6.782329983125268,3.828641396489095
995.0,0.0,6.782329983125268,3.828641396489095
994.0,-1.0,6.708203932499369,3.8066624897703196
994.0,0.0,6.708203932499369,3.8066624897703196
995.0,1.0,6.782329983125268,3.828641396489095
996.0,1.0,6.855654600401044,3.8501476017100584
997.0,1.0,6.928203230275509,3.871201010907891
997.0,0.0,6.928203230275509,3.871201010907891
999.0,2.0,7.0710678118654755,3.912023005428146
996.0,-3.0,6.855654600401044,3.8501476017100584
1000.0,4.0,7.14142842854285,3.9318256327243257
1001.0,1.0,7.211102550927978,3.9512437185814275
1002.0,1.0,7.280109889280518,3.970291913552122
1006.0,4.0,7.54983443527075,4.04305126783455
1007.0,1.0,7.615773105863909,4.060443010546419
1005.0,-2.0,7.483314773547883,4.02535169073515
1005.0,0.0,7.483314773547883,4.02535169073515
1004.0,-1.0,7.416198487095663,4.007333185232471
1006.0,2.0,7.54983443527075,4.04305126783455
1002.0,-4.0,7.280109889280518,3.970291913552122
1006.0,4.0,7.54983443527075,4.04305126783455
1007.0,1.0,7.615773105863909,4.060443010546419
1008.0,1.0,7.681145747868608,4.07753744390572
1010.0,2.0,7.810249675906654,4.110873864173311
1009.0,-1.0,7.745966692414834,4.0943445622221
1014.0,5.0,8.06225774829855,4.174387269895637
1013.0,-1.0,8.0,4.1588830833596715
1015.0,2.0,8.12403840463596,4.189654742026425
1014.0,-1.0,8.06225774829855,4.174387269895637
1010.0,-4.0,7.810249675906654,4.110873864173311
1009.0,-1.0,7.745966692414834,4.0943445622221
1010.0,1.0,7.810249675906654,4.110873864173311
1008.0,-2.0,7.681145747868608,4.07753744390572
1011.0,3.0,7.874007874011811,4.127134385045092
1010.0,-1.0,7.810249675906654,4.110873864173311
1011.0,1.0,7.874007874011811,4.127134385045092
1015.0,4.0,8.12403840463596,4.189654742026425
1017.0,2.0,8.246211251235321,4.219507705176107
1016.0,-1.0,8.18535277187245,4.204692619390966
1019.0,3.0,8.366600265340756,4.248495242049359
1019.0,0.0,8.366600265340756,4.248495242049359
1020.0,1.0,8.426149773176359,4.2626798770413155
1019.0,-1.0,8.366600265340756,4.248495242049359
1016.0,-3.0,8.18535277187245,4.204692619390966
1015.0,-1.0,8.12403840463596,4.189654742026425
1017.0,2.0,8.246211251235321,4.219507705176107
1018.0,1.0,8.306623862918075,4.23410650459726
1023.0,5.0,8.602325267042627,4.30406509320417
1022.0,-1.0,8.54400374531753,4.290459441148391
1026.0,4.0,8.774964387392123,4.343805421853684
1026.0,0.0,8.774964387392123,4.343805421853684
1027.0,1.0,8.831760866327848,4.356708826689592
1028.0,1.0,8.888194417315589,4.3694478524670215
1024.0,-4.0,8.660254037844387,4.31748811353631
1022.0,-2.0,8.54400374531753,4.290459441148391
1022.0,0.0,8.54400374531753,4.290459441148391
1020.0,-2.0,8.426149773176359,4.2626798770413155
1019.0,-1.0,8.366600265340756,4.248495242049359
1018.0,-1.0,8.306623862918075,4.23410650459726
1017.0,-1.0,8.246211251235321,4.219507705176107
1018.0,1.0,8.306623862918075,4.23410650459726
1022.0,4.0,8.54400374531753,4.290459441148391
1024.0,2.0,8.660254037844387,4.31748811353631
1022.0,-2.0,8.54400374531753,4.290459441148391
1022.0,0.0,8.54400374531753,4.290459441148391
1020.0,-2.0,8.426149773176359,4.2626798770413155
1018.0,-2.0,8.306623862918075,4.23410650459726
1018.0,0.0,8.306623862918075,4.23410650459726
1016.0,-2.0,8.18535277187245,4.204692619390966
1015.0,-1.0,8.12403840463596,4.189654742026425
1017.0,2.0,8.246211251235321,4.219507705176107
1016.0,-1.0,8.18535277187245,4.204692619390966
1017.0,1.0,8.246211251235321,4.219507705176107
1018.0,1.0,8.306623862918075,4.23410650459726
1021.0,3.0,8.48528137423857,4.276666119016055
1022.0,1.0,8.54400374531753,4.290459441148391
1022.0,0.0,8.54400374531753,4.290459441148391
1021.0,-1.0,8.48528137423857,4.276666119016055
1022.0,1.0,8.54400374531753,4.290459441148391
1019.0,-3.0,8.366600265340756,4.248495242049359
1017.0,-2.0,8.246211251235321,4.219507705176107
1016.0,-1.0,8.18535277187245,4.204692619390966
1015.0,-1.0,8.12403840463596,4.189654742026425
1016.0,1.0,8.18535277187245,4.204692619390966
1016.0,0.0,8.18535277187245,4.204692619390966
1018.0,2.0,8.306623862918075,4.23410650459726
1021.0,3.0,8.48528137423857,4.276666119016055
1021.0,0.0,8.48528137423857,4.276666119016055
1019.0,-2.0,8.366600265340756,4.248495242049359
1022.0,3.0,8.54400374531753,4.290459441148391
1020.0,-2.0,8.426149773176359,4.2626798770413155
1018.0,-2.0,8.306623862918075,4.23410650459726
1020.0,2.0,8.426149773176359,4.2626798770413155
1019.0,-1.0,8.366600265340756,4.248495242049359
1019.0,0.0,8.366600265340756,4.248495242049359
1017.0,-2.0,8.246211251235321,4.219507705176107
1017.0,0.0,8.246211251235321,4.219507705176107
1017.0,0.0,8.246211251235321,4.219507705176107
1022.0,5.0,8.54400374531753,4.290459441148391
1022.0,0.0,8.54400374531753,4.290459441148391
1022.0,0.0,8.54400374531753,4.290459441148391
1019.0,-3.0,8.366600265340756,4.248495242049359
1018.0,-1.0,8.306623862918075,4.23410650459726
1019.0,1.0,8.366600265340756,4.248495242049359
1018.0,-1.0,8.306623862918075,4.23410650459726
1015.0,-3.0,8.12403840463596,4.189654742026425
1019.0,4.0,8.366600265340756,4.248495242049359
1018.0,-1.0,8.306623862918075,4.23410650459726
1018.0,0.0,8.306623862918075,4.23410650459726
1020.0,2.0,8.426149773176359,4.2626798770413155
1018.0,-2.0,8.306623862918075,4.23410650459726
1017.0,-1.0,8.246211251235321,4.219507705176107
1015.0,-2.0,8.12403840463596,4.189654742026425
1015.0,0.0,8.12403840463596,4.189654742026425
1014.0,-1.0,8.06225774829855,4.174387269895637
1011.0,-3.0,7.874007874011811,4.127134385045092
1014.0,3.0,8.06225774829855,4.174387269895637
1013.0,-1.0,8.0,4.1588830833596715
1019.0,6.0,8.366600265340756,4.248495242049359
1018.0,-1.0,8.306623862918075,4.23410650459726
1021.0,3.0,8.48528137423857,4.276666119016055
1025.0,4.0,8.717797887081348,4.330733340286331
1025.0,0.0,8.717797887081348,4.330733340286331
1026.0,1.0,8.774964387392123,4.343805421853684
1027.0,1.0,8.831760866327848,4.356708826689592
1027.0,0.0,8.831760866327848,4.356708826689592
1028.0,1.0,8.888194417315589,4.3694478524670215
1030.0,2.0,9.0,4.394449154672439
1032.0,2.0,9.1104335791443,4.418840607796598
1036.0,4.0,9.327379053088816,4.465908118654584
1039.0,3.0,9.486832980505138,4.499809670330265
1046.0,7.0,9.848857801796104,4.574710978503383
1053.0,7.0,10.198039027185569,4.6443908991413725
1053.0,0.0,10.198039027185569,4.6443908991413725
1054.0,1.0,10.246950765959598,4.653960350157523
1053.0,-1.0,10.198039027185569,4.6443908991413725
1048.0,-5.0,9.9498743710662,4.59511985013459
1045.0,-3.0,9.797958971132712,4.564348191467836
1044.0,-1.0,9.746794344808963,4.553876891600541
1043.0,-1.0,9.695359714832659,4.543294782270004
1043.0,0.0,9.695359714832659,4.543294782270004
1043.0,0.0,9.695359714832659,4.543294782270004
1039.0,-4.0,9.486832980505138,4.499809670330265
1041.0,2.0,9.591663046625438,4.5217885770490405
1039.0,-2.0,9.486832980505138,4.499809670330265
1034.0,-5.0,9.219544457292887,4.442651256490317
1027.0,-7.0,8.831760866327848,4.356708826689592
1024.0,-3.0,8.660254037844387,4.31748811353631
1019.0,-5.0,8.366600265340756,4.248495242049359
1014.0,-5.0,8.06225774829855,4.174387269895637
1012.0,-2.0,7.937253933193772,4.143134726391533
1010.0,-2.0,7.810249675906654,4.110873864173311
1005.0,-5.0,7.483314773547883,4.02535169073515
1004.0,-1.0,7.416198487095663,4.007333185232471
1003.0,-1.0,7.3484692283495345,3.9889840465642745
1004.0,1.0,7.416198487095663,4.007333185232471
1006.0,2.0,7.54983443527075,4.04305126783455
1007.0,1.0,7.615773105863909,4.060443010546419
1006.0,-1.0,7.54983443527075,4.04305126783455
1005.0,-1.0,7.483314773547883,4.02535169073515
1003.0,-2.0,7.3484692283495345,3.9889840465642745
1000.0,-3.0,7.14142842854285,3.9318256327243257
1001.0,1.0,7.211102550927978,3.9512437185814275
999.0,-2.0,7.0710678118654755,3.912023005428146
998.0,-1.0,7.0,3.8918202981106265
996.0,-2.0,6.855654600401044,3.8501476017100584
997.0,1.0,6.928203230275509,3.871201010907891
999.0,2.0,7.0710678118654755,3.912023005428146
999.0,0.0,7.0710678118654755,3.912023005428146
999.0,0.0,7.0710678118654755,3.912023005428146
996.0,-3.0,6.855654600401044,3.8501476017100584
995.0,-1.0,6.782329983125268,3.828641396489095
992.0,-3.0,6.557438524302,3.7612001156935624
990.0,-2.0,6.4031242374328485,3.713572066704308
1000.0,10.0,7.14142842854285,3.9318256327243257
1012.0,12.0,7.937253933193772,4.143134726391533
1030.0,18.0,9.0,4.394449154672439
1053.0,23.0,10.198039027185569,4.6443908991413725
1086.0,33.0,11.704699910719626,4.919980925828125
1128.0,42.0,13.379088160259652,5.187385805840755
1179.0,51.0,15.165750888103101,5.438079308923196
1234.0,55.0,16.881943016134134,5.652489180268651
1287.0,53.0,18.384776310850235,5.823045895483019
1329.0,42.0,19.493588689617926,5.940171252720432
1353.0,24.0,20.09975124224178,6.0014148779611505
1354.0,1.0,20.12461179749811,6.003887067106539
1325.0,-29.0,19.390719429665317,5.929589143389895
1276.0,-49.0,18.083141320025124,5.7899601708972535
1215.0,-61.0,16.30950643030009,5.583496308781699
1150.0,-65.0,14.177446878757825,5.303304908059076
1091.0,-59.0,11.916375287812984,4.955827057601261
1044.0,-47.0,9.746794344808963,4.553876891600541
1013.0,-31.0,8.0,4.1588830833596715
996.0,-17.0,6.855654600401044,3.8501476017100584
991.0,-5.0,6.48074069840786,3.7376696182833684
994.0,3.0,6.708203932499369,3.8066624897703196
1000.0,6.0,7.14142842854285,3.9318256327243257
1006.0,6.0,7.54983443527075,4.04305126783455
1007.0,1.0,7.615773105863909,4.060443010546419
1006.0,-1.0,7.54983443527075,4.04305126783455
1002.0,-4.0,7.280109889280518,3.970291913552122
993.0,-9.0,6.6332495807108,3.784189633918261
991.0,-2.0,6.48074069840786,3.7376696182833684
987.0,-4.0,6.164414002968976,3.6375861597263857
985.0,-2.0,6.0,3.58351893845611
984.0,-1.0,5.916079783099616,3.5553480614894135
985.0,1.0,6.0,3.58351893845611
986.0,1.0,6.082762530298219,3.6109179126442243
987.0,1.0,6.164414002968976,3.6375861597263857
985.0,-2.0,6.0,3.58351893845611
